x y
2.617418486451771287e+01 8.585790744715154688e+02
2.230712317289402336e+01 8.620052034036953046e+02
1.851558903886450480e+01 8.655928021179865937e+02
1.449073891396812996e+01 8.690456975996121400e+02
1.117126685446243073e+01 8.733060155492914873e+02
7.949703484185874913e+00 8.778910663463620949e+02
4.416743207024410367e+00 8.826710087410382357e+02
1.427501752811224378e+00 8.883313216497194844e+02
0.000000000000000000e+00 8.949439765262027322e+02
3.551396148318985979e-01 9.018439963768120151e+02
2.543417893943569652e+00 9.087088012256579077e+02
6.563919786717178795e+00 9.148008719718487782e+02
1.217744625789822521e+01 9.188003951191362830e+02
1.777526928749881563e+01 9.218709443815691884e+02
2.370989061534663733e+01 9.230632227625914084e+02
2.939560327104322823e+01 9.234200465997778338e+02
3.478187432177725213e+01 9.238562579916828099e+02
3.997475730947797956e+01 9.245139271912662480e+02
4.508118971851013157e+01 9.251968690386628396e+02
5.019450470747153759e+01 9.254523909992024073e+02
5.532053055784626849e+01 9.253929113359147323e+02
6.043926789023510082e+01 9.252328242812209282e+02
6.554789645166698620e+01 9.249479126612438904e+02
7.064248119178205343e+01 9.245788166271992168e+02
7.572352352510358742e+01 9.242069604107833811e+02
8.079043075636940330e+01 9.237960721521008054e+02
8.584571541866876032e+01 9.233196119488070508e+02
9.090708529383420000e+01 9.229470966033599097e+02
9.596283787779759678e+01 9.225182045328830327e+02
1.010120364879369959e+02 9.220232246173393378e+02
1.060548157345865548e+02 9.214643928552702619e+02
1.110759796937170449e+02 9.207431005414536003e+02
1.160812431332348638e+02 9.199184069226330394e+02
1.210551296606940923e+02 9.189151286835362953e+02
1.260021272148139815e+02 9.177815649581687012e+02
1.309317064416617313e+02 9.165763589950444157e+02
1.359033901478212556e+02 9.155622407695368565e+02
1.408688457917354526e+02 9.144921098533836812e+02
1.458201403046530231e+02 9.133320970880570258e+02
1.507337580941108399e+02 9.119833356143059291e+02
1.556358267281349299e+02 9.105489741372155095e+02
1.605188942663938860e+02 9.090176470534436248e+02
1.653738498829853825e+02 9.073732254222888969e+02
1.701482422180282583e+02 9.054843938942484556e+02
1.749567970348727499e+02 9.036772372087267513e+02
1.798882231838342136e+02 9.021280322766295967e+02
1.846100378306879293e+02 9.000602508336608025e+02
1.892006915950554458e+02 8.977309535312688240e+02
1.938410195975050669e+02 8.955159921253888342e+02
1.984660277681032881e+02 8.932665582903309769e+02
2.030088089191527843e+02 8.908638035200299328e+02
2.073139410646811598e+02 8.880702652655412521e+02
2.115446613221679399e+02 8.851879024856759770e+02
2.157453474136677869e+02 8.822904955819373072e+02
2.198850531077263213e+02 8.793281377695004721e+02
2.239717215661304408e+02 8.763103245299415676e+02
2.280690105882877674e+02 8.733208763231034482e+02
2.321191139532093075e+02 8.702783231899638849e+02
2.361182840375140586e+02 8.671792950445453698e+02
2.400409967511962464e+02 8.639942492264769953e+02
2.439304187357124079e+02 8.607795112012468053e+02
2.477911170856320950e+02 8.575415408020616042e+02
2.516295376899587950e+02 8.542890626537426897e+02
2.554501610914968524e+02 8.510284636662883031e+02
2.592574924108231471e+02 8.477660390175251450e+02
2.630576431159623780e+02 8.445105880985822751e+02
2.668751942869147342e+02 8.412853189625493542e+02
2.706991209335309350e+02 8.380688054867976007e+02
2.745280838195769775e+02 8.348586420587124621e+02
2.783622264028867903e+02 8.316550978090722310e+02
2.821998938748125738e+02 8.284560317372056488e+02
2.860419506824048312e+02 8.252624080461700942e+02
2.898867223916123521e+02 8.220721039379318427e+02
2.937344411267371811e+02 8.188853061462546066e+02
2.975853380648338771e+02 8.157022080498043124e+02
3.014377387256752172e+02 8.125206829464600560e+02
3.052918760037019865e+02 8.093409191154826203e+02
3.091479765733417366e+02 8.061631080568902235e+02
3.130043671170733433e+02 8.029851224801182070e+02
3.168612775810174753e+02 7.998071511733000989e+02
3.207189364536479275e+02 7.966293841664897855e+02
3.245756693894028331e+02 7.934496942966113693e+02
3.284323399421271006e+02 7.902690405826044753e+02
3.322872708028498892e+02 7.870852971191125107e+02
3.361406926183119594e+02 7.838986507018951215e+02
3.399928332303049388e+02 7.807092895604789646e+02
3.438420128668093412e+02 7.775150864430733009e+02
3.476884613164090752e+02 7.743162298337759921e+02
3.515324108264511551e+02 7.711129009525054698e+02
3.553721688170990660e+02 7.679029850255784595e+02
3.592086393689861552e+02 7.646874042838269361e+02
3.630400088953391560e+02 7.614641447657891149e+02
3.668669685277743042e+02 7.582330011365040718e+02
3.706879208083414596e+02 7.549957985845389885e+02
3.744962197121097347e+02 7.517637013798075714e+02
3.782988400005741596e+02 7.485563170432856168e+02
3.821100571108453323e+02 7.453884615472700261e+02
3.859416377246563457e+02 7.422728409053272571e+02
3.897444237227670669e+02 7.391463748657536144e+02
3.935535244090546030e+02 7.360311067112440924e+02
3.975349388931837780e+02 7.332085217467259781e+02
4.016950060727913865e+02 7.309647004257556091e+02
4.056504898925634279e+02 7.289490198691603382e+02
4.094796020379729384e+02 7.272569902608853454e+02
4.134305647591971251e+02 7.258570432991978123e+02
4.177288964532198179e+02 7.254080586139787101e+02
4.221146018095364525e+02 7.256616554845230667e+02
4.263635414421128758e+02 7.268733183701970120e+02
4.306477912462966060e+02 7.280233745226098563e+02
4.350990300846824539e+02 7.291813585191954417e+02
4.393689656883140060e+02 7.311458394420372997e+02
4.434622085801696016e+02 7.333141682861412392e+02
4.470180672808338613e+02 7.358679453074018966e+02
4.502905979989424736e+02 7.383827928271424526e+02
4.527087500299493854e+02 7.417242755625812833e+02
4.549061383734725723e+02 7.454931708699896262e+02
4.569266081931683061e+02 7.496320786846697501e+02
4.587762170413659533e+02 7.539809980485119922e+02
4.601517369200132634e+02 7.584313566738524059e+02
4.613219553986954793e+02 7.628487138442902733e+02
4.619917946251304670e+02 7.673617123127992272e+02
4.622703439624856969e+02 7.719400644352824656e+02
4.622851231074238285e+02 7.765020589630119048e+02
4.619727312196592948e+02 7.809687225007285178e+02
4.609680817002998197e+02 7.852522735756311931e+02
4.597540960770103311e+02 7.895845460455807370e+02
4.581120127982469512e+02 7.939790392866261755e+02
4.559786523881818994e+02 7.983420059974732794e+02
4.537238758654086723e+02 8.027441672058899940e+02
4.514175650074524242e+02 8.071357092344641160e+02
4.490729749528640014e+02 8.115189731524507124e+02
4.466985410882032284e+02 8.158992904596932476e+02
4.443060456443403154e+02 8.202822302502745515e+02
4.419061995174544677e+02 8.246734267735068897e+02
4.395110714677837223e+02 8.290782638851079582e+02
4.371305032647945268e+02 8.334918261663217436e+02
4.347659542828257599e+02 8.379072460807894913e+02
4.324123762647105877e+02 8.423233821810025574e+02
4.300659032607935615e+02 8.467390347465711784e+02
4.277198531508537940e+02 8.511519412515986005e+02
4.253706082440574505e+02 8.555604878149733850e+02
4.230122026823011652e+02 8.599656129904683439e+02
4.206429864867302513e+02 8.643774736687114455e+02
4.182728440087009858e+02 8.688033322118924389e+02
4.159217358664639050e+02 8.732404381339683823e+02
4.136934735080695873e+02 8.777706702229871780e+02
4.117120222638621954e+02 8.825093489173352737e+02
4.096094322835608068e+02 8.873052792925623180e+02
4.072226444355039803e+02 8.921876631149912100e+02
4.055662451938788990e+02 8.975298128964807347e+02
4.043939052304708639e+02 9.031582709842671193e+02
4.040741859740464861e+02 9.090857964829708635e+02
4.047513579494442411e+02 9.149850566754686270e+02
4.065035356349092126e+02 9.203903567634464480e+02
4.085006716435930230e+02 9.254023104684542886e+02
4.111332578206065591e+02 9.298989105543372489e+02
4.135199989903121036e+02 9.344260319801327341e+02
4.157776275845100713e+02 9.389838283949334254e+02
4.180763512207532244e+02 9.434892251159542411e+02
4.204025085834567790e+02 9.479540613105109514e+02
4.227425267016029693e+02 9.523876938733719726e+02
4.250821928489162360e+02 9.568000574109817080e+02
4.274159557889465759e+02 9.612061599810342614e+02
4.297452123599592255e+02 9.656168170272169391e+02
4.320698811406222148e+02 9.700324578103777640e+02
4.343922565052196774e+02 9.744515763828060244e+02
4.367120476572223424e+02 9.788741968499788300e+02
4.390289446303062846e+02 9.833003036486570636e+02
4.413453070575208130e+02 9.877285087241382371e+02
4.436608269165988645e+02 9.921588044777474806e+02
4.459751986020768300e+02 9.965911793329307784e+02
4.482907817913942381e+02 1.001024249833636873e+03
4.506072739511416785e+02 1.005458006907141339e+03
4.529243640468208696e+02 1.009892430147883829e+03
4.552444270837357863e+02 1.014326163602969700e+03
4.575670994044363056e+02 1.018759089526966591e+03
4.598915822512510090e+02 1.023190933983875084e+03
4.622194396040247284e+02 1.027620554839929355e+03
4.645496989153490404e+02 1.032048524912690937e+03
4.668582938045723836e+02 1.036487366372582528e+03
4.691690802662303668e+02 1.040924717523869504e+03
4.714810654629682745e+02 1.045361110879024409e+03
4.737950248600580494e+02 1.049796153138068348e+03
4.761117365900774416e+02 1.054229454176278523e+03
4.784293197790493082e+02 1.058662010059129670e+03
4.807485515922438708e+02 1.063093427762821193e+03
4.830702090822204013e+02 1.067523313117521184e+03
4.853924104121464893e+02 1.071952665110207818e+03
4.877159345170427400e+02 1.076381093117450519e+03
4.900415573743758841e+02 1.080808198857370371e+03
4.923673982075097797e+02 1.085234984272877682e+03
4.946942349854474514e+02 1.089661055831689964e+03
4.970228431357782028e+02 1.094086017047478435e+03
4.993513446576257593e+02 1.098510870272510601e+03
5.016805151752081429e+02 1.102935220352377200e+03
5.040111307676833690e+02 1.107358671974538538e+03
5.063413135166994721e+02 1.111782227583405984e+03
5.086718380320737083e+02 1.116205490932220755e+03
5.110034815004348161e+02 1.120628067846334488e+03
5.133343659381939688e+02 1.125050960581900654e+03
5.156652670903953322e+02 1.129473773979700809e+03
5.179969591254631496e+02 1.133896107178677312e+03
5.203275723052021249e+02 1.138318982699832304e+03
5.226577821259834309e+02 1.142741870862119413e+03
5.249879712041395123e+02 1.147164269766264169e+03
5.273158364598605203e+02 1.151587331891945723e+03
5.296417596163958024e+02 1.156010868166688851e+03
5.319661123658829638e+02 1.160434669933888017e+03
5.342866131349625221e+02 1.164859935969205935e+03
5.366036385068373420e+02 1.169286463144338995e+03
5.389175641817043925e+02 1.173714053116557125e+03
5.412261066820447013e+02 1.178143893812204396e+03
5.435305309599687007e+02 1.182575328479627842e+03
5.458285479033226011e+02 1.187009531465256714e+03
5.481205584204526531e+02 1.191446350317244423e+03
5.504068510820536630e+02 1.195885414309083444e+03
5.526854962726290523e+02 1.200328583925825569e+03
5.549279770062765920e+02 1.204800553633276650e+03
5.571776899337218083e+02 1.209287030383095953e+03
5.594575061215496135e+02 1.213775409741768271e+03
5.617774771153520987e+02 1.218260586576783680e+03
5.641564461508122577e+02 1.222732311075479174e+03
5.666087049656453019e+02 1.227184094315862694e+03
5.692702265653815630e+02 1.231530234198512289e+03
5.720380791081548750e+02 1.235806224572317888e+03
5.748512505002058788e+02 1.240038051531859992e+03
5.776086347010207191e+02 1.244295882804633266e+03
5.804161855950225117e+02 1.248511202423644136e+03
5.832651778383233250e+02 1.252688466904919096e+03
5.861435720474063373e+02 1.256832535938068531e+03
5.890473672328821522e+02 1.260951534331143193e+03
5.920096161072190171e+02 1.265037452252633557e+03
5.950869555955576971e+02 1.269052436357567785e+03
5.982184780854188375e+02 1.273037633917376297e+03
6.014137366803336135e+02 1.276984713228019700e+03
6.046152436573648856e+02 1.280940664232499330e+03
6.079008100756037720e+02 1.284844454599942310e+03
6.112812553553377484e+02 1.288687153331036370e+03
6.147825702589565253e+02 1.292440328634374964e+03
6.185513159015559950e+02 1.295953918255371491e+03
6.222916729568547680e+02 1.299493075022906851e+03
6.259872062851381997e+02 1.302860966054393884e+03
6.293826248871333746e+02 1.306128640971813866e+03
6.323370180823911824e+02 1.309439224722721519e+03
6.347239082068150537e+02 1.313059307694811650e+03
6.364791444094058761e+02 1.317044739578671397e+03
6.379309276266151301e+02 1.321112394145220605e+03
6.388722221605455616e+02 1.325300639902531657e+03
6.390609529927241965e+02 1.329666037108918317e+03
6.387376712966861305e+02 1.334186117275463175e+03
6.382071562593445151e+02 1.338834465352811094e+03
6.371430347688261691e+02 1.343493477479171816e+03
6.359443595216371250e+02 1.348210268801353777e+03
6.347189637971789580e+02 1.353025941882823645e+03
6.334852570899898865e+02 1.357911349262688191e+03
6.322934738261581060e+02 1.362805749852324425e+03
6.311320667275761025e+02 1.367680441275608246e+03
6.299767225849377610e+02 1.372538662005811602e+03
6.288121682373229078e+02 1.377389351530740669e+03
6.276372557473337110e+02 1.382240259978940230e+03
6.264540577853057357e+02 1.387090647009206805e+03
6.252642770716292944e+02 1.391941269123953361e+03
6.240687491783849055e+02 1.396792244397033301e+03
6.228711948052380194e+02 1.401644525981062998e+03
6.216724323700937020e+02 1.406498311087571892e+03
6.204742514486675873e+02 1.411354045167372533e+03
6.192784453662369515e+02 1.416212175351554833e+03
6.180868071559423242e+02 1.421073139357468335e+03
6.169011257520575100e+02 1.425937414487336355e+03
6.157232248506534233e+02 1.430805337972447887e+03
6.145538322002935274e+02 1.435677520247720622e+03
6.133968079215268290e+02 1.440551404488103799e+03
6.122474348216231874e+02 1.445420507271057431e+03
6.110978176198309484e+02 1.450281984122332460e+03
6.099397925776713691e+02 1.455134121518203983e+03
6.087653119332305778e+02 1.459974877759056653e+03
6.075662846622692541e+02 1.464802527225478343e+03
6.063339151424337388e+02 1.469614209877362100e+03
6.050640929445489746e+02 1.474433383380557643e+03
6.037877123011284084e+02 1.479292500051940351e+03
6.025554172811187073e+02 1.484202387499998622e+03
6.013461141410025448e+02 1.489157077202668006e+03
6.002312167052162977e+02 1.494178730487372832e+03
5.993594001746720323e+02 1.499299486225446799e+03
5.986312014327348834e+02 1.504514431498980230e+03
5.985371502764509160e+02 1.509864507067240538e+03
5.990045534660602016e+02 1.515252457733900201e+03
6.001339342572809983e+02 1.520575792590804440e+03
6.009363830491993212e+02 1.526034270477687187e+03
6.025770607395204479e+02 1.531319024367476914e+03
6.051976483885879361e+02 1.536127468023895062e+03
6.086679554645747885e+02 1.540294885041467296e+03
6.122314104357515134e+02 1.544246211620055419e+03
6.158052796388238903e+02 1.548133098965820409e+03
6.198245640224819226e+02 1.551539627486308518e+03
6.237179138702958880e+02 1.555092835311332010e+03
6.279605823338426944e+02 1.558235827783189052e+03
6.324680452715842875e+02 1.560998151100459836e+03
6.372504688486530995e+02 1.563258933945169474e+03
6.421014014082589938e+02 1.565368354041244856e+03
6.470269981830607549e+02 1.567342117934402495e+03
6.520834348966836842e+02 1.569011830843196549e+03
6.573018514366269756e+02 1.570111360224249211e+03
6.626199487519834292e+02 1.570540246055503076e+03
6.679535255986056654e+02 1.570497231436736001e+03
6.732846043046341720e+02 1.570136520646070039e+03
6.785713418073760295e+02 1.569309516918826148e+03
6.839021549120824375e+02 1.568492935003213233e+03
6.888695731931773025e+02 1.566451752775800969e+03
6.937522508902842446e+02 1.564381272218041886e+03
6.984584345682906132e+02 1.562102290217111658e+03
7.028981102539351014e+02 1.559512027918196964e+03
7.072214344652137470e+02 1.556855527810025478e+03
7.114952438288307803e+02 1.554145511580982657e+03
7.157350597453029195e+02 1.551374924753374216e+03
7.199346168607668233e+02 1.548543837704440648e+03
7.240934913162848261e+02 1.545652152432486673e+03
7.282213336375366453e+02 1.542715861616838311e+03
7.323128920863937310e+02 1.539728416045109725e+03
7.363588386022132681e+02 1.536678790720047573e+03
7.403560818926980573e+02 1.533565019124546325e+03
7.443033286276669287e+02 1.530387537448512603e+03
7.481993278931121267e+02 1.527146744078472238e+03
7.520164616052147721e+02 1.523812959298018086e+03
7.557298466189178043e+02 1.520363443619972941e+03
7.593836439465742387e+02 1.516851983669172569e+03
7.629855064512692024e+02 1.513293332989006103e+03
7.665472569790190391e+02 1.509704100134562395e+03
7.700544422992873024e+02 1.506068796142928477e+03
7.735110686876810178e+02 1.502391582052151080e+03
7.769430433691419466e+02 1.498697060604468334e+03
7.803599383418882098e+02 1.494993560882152906e+03
7.837436933570540987e+02 1.491264735284937387e+03
7.870994620424008872e+02 1.487516221378570208e+03
7.904331277952708206e+02 1.483754300602168314e+03
7.937483060169099645e+02 1.479983250775755550e+03
7.970508195168433758e+02 1.476209339590268428e+03
8.003457827880815785e+02 1.472438086243517319e+03
8.036380492873338426e+02 1.468675266682532538e+03
8.069341693396747814e+02 1.464926067834969444e+03
8.102381822815939358e+02 1.461188500294326786e+03
8.135517446609341050e+02 1.457460388720019637e+03
8.168737608463559354e+02 1.453740637738201258e+03
8.202034509915824856e+02 1.450027791565396001e+03
8.235406906473192521e+02 1.446321161589297162e+03
8.268831456859238642e+02 1.442618027990208702e+03
8.302307078767488520e+02 1.438917679671103542e+03
8.335825264324345198e+02 1.435218736856745636e+03
8.369377410088019360e+02 1.431519823441025892e+03
8.402962557017931431e+02 1.427820212362768871e+03
8.436556661488276632e+02 1.424117250334531491e+03
8.470160869582327905e+02 1.420409973365136466e+03
8.503757984974690771e+02 1.416697951943739781e+03
8.537374873816796708e+02 1.412975340629400307e+03
8.571015372840122382e+02 1.409217759652215364e+03
8.604470835324718792e+02 1.405388570450573752e+03
8.637354257485480957e+02 1.401472922878511326e+03
8.669796371875380601e+02 1.397340462437769702e+03
8.700815580014461830e+02 1.392794316737198642e+03
8.719124794179829223e+02 1.387308475036826621e+03
8.724609236105998207e+02 1.381412287458142373e+03
8.716466012361129287e+02 1.375523436133178166e+03
8.698349168479142008e+02 1.369887763304669079e+03
8.671327342871688870e+02 1.364685792786473939e+03
8.637571619686580107e+02 1.360292826675663491e+03
8.601531296133089199e+02 1.356609936579591249e+03
8.565791601014752814e+02 1.353314453249560756e+03
8.535891053613895565e+02 1.349878670557072383e+03
8.515354713957231070e+02 1.346689283656569387e+03
8.511573854438775015e+02 1.343132461632954801e+03
8.516565946002339160e+02 1.338879661682485676e+03
8.524926886315545289e+02 1.334253901194040282e+03
8.537085141858588031e+02 1.329560308794531693e+03
8.550251342054176575e+02 1.324717263043332878e+03
8.563196744735037100e+02 1.319809956195246286e+03
8.575522280184109150e+02 1.314909394938676542e+03
8.587384405056243395e+02 1.310017346629789699e+03
8.598910172606605329e+02 1.305134630178177758e+03
8.610225976083951309e+02 1.300261983690910938e+03
8.621485813748512328e+02 1.295401117945120404e+03
8.632816683538437701e+02 1.290551654443582265e+03
8.644310744582990083e+02 1.285706524392438951e+03
8.655979386125054589e+02 1.280860588107437252e+03
8.667777926642950206e+02 1.276013512045882635e+03
8.679663260964637175e+02 1.271164269286524359e+03
8.691620899775384714e+02 1.266312743242587203e+03
8.703607329011856564e+02 1.261458040075125837e+03
8.715578925917982360e+02 1.256599271677376009e+03
8.727521124777133537e+02 1.251736283248573727e+03
8.739380563172386474e+02 1.246867931506733839e+03
8.751142463741572328e+02 1.241994094463664169e+03
8.762763473686484303e+02 1.237113698889102125e+03
8.774198090323975521e+02 1.232226540875908086e+03
8.785437471716528535e+02 1.227329910055811979e+03
8.796429294726576700e+02 1.222439024246628605e+03
8.807458090976483618e+02 1.217594399247014508e+03
8.819144617056449533e+02 1.212823547509831769e+03
8.832092353420152904e+02 1.208142504851708054e+03
8.847129231941640910e+02 1.203592585613433585e+03
8.866330375703714708e+02 1.199294930187263617e+03
8.888074407488479665e+02 1.195234409486316508e+03
8.915122059453061638e+02 1.191568384432794346e+03
8.942880181431795563e+02 1.187918330984959994e+03
8.975773371340310405e+02 1.184621091668669578e+03
9.010359492132067771e+02 1.181453606190749269e+03
9.045666974399405262e+02 1.178418580343202620e+03
9.083095671890072254e+02 1.175882251759035398e+03
9.123077157160431625e+02 1.174173064051187794e+03
9.165362495529573152e+02 1.173264080063896699e+03
9.210730244566273086e+02 1.172604053910946277e+03
9.259780521091194032e+02 1.172194321004793892e+03
9.311402307978061117e+02 1.171780683926634083e+03
9.363230881099671024e+02 1.171164913519618949e+03
9.413643755508251161e+02 1.170427234493678043e+03
9.462742126083788889e+02 1.169690235515413633e+03
9.511202914961072565e+02 1.169049568663720493e+03
9.559855213698235730e+02 1.168495533740374867e+03
9.608855575321719016e+02 1.167987987218238686e+03
9.658244878876823805e+02 1.167484320919866832e+03
9.708089670297795237e+02 1.166943792527894857e+03
9.758442189690390478e+02 1.166323974149802325e+03
9.809352434747278267e+02 1.165582695417386049e+03
9.860458502763831348e+02 1.164473169768973094e+03
9.911966541116140661e+02 1.163298311722202925e+03
9.963778801959815610e+02 1.162071487537729809e+03
1.001498683106157728e+03 1.160492650321570181e+03
1.006222817781652225e+03 1.157933810004522456e+03
1.010737225820945696e+03 1.155023101516489533e+03
1.015000917698986086e+03 1.151688819364146184e+03
1.018768558274514248e+03 1.147759705419049624e+03
1.022228640145199051e+03 1.143531802792193048e+03
1.025182537757685850e+03 1.138894476521201341e+03
1.027381915715615378e+03 1.133845153059612130e+03
1.028973753708892218e+03 1.128593858104623905e+03
1.030192127563433132e+03 1.123282211728461789e+03
1.030977062398322232e+03 1.117943831012476494e+03
1.031226302853432344e+03 1.112637546293504556e+03
1.030941705416153809e+03 1.107408740403321644e+03
1.030413111607801966e+03 1.102252917521049767e+03
1.029663557185795980e+03 1.097168918659679093e+03
1.028780908099943190e+03 1.092152461918567496e+03
1.027855297257218808e+03 1.087204147619557261e+03
1.026960413851346630e+03 1.082298887871667830e+03
1.026115433552611648e+03 1.077392583768495342e+03
1.025305705490313358e+03 1.072475077153571874e+03
1.024521299881566165e+03 1.067549699438865218e+03
1.023751663223086553e+03 1.062616483186066489e+03
1.022983381738403068e+03 1.057676959943297561e+03
1.022206814257907581e+03 1.052731323517186411e+03
1.021410759874630799e+03 1.047785851437244219e+03
1.020597943580285005e+03 1.042846335401910437e+03
1.019769985483292089e+03 1.037912748745040062e+03
1.018932321889715581e+03 1.032983587357551642e+03
1.018086470732504040e+03 1.028058227200451711e+03
1.017236895669667888e+03 1.023135483719983768e+03
1.016388052002716108e+03 1.018214184919542163e+03
1.015541435784537498e+03 1.013293664073702757e+03
1.014702476929104478e+03 1.008372577274264358e+03
1.013872653578868722e+03 1.003450248769810401e+03
1.013057390081448148e+03 9.985253627893991961e+02
1.012258141192976609e+03 9.935971615130567898e+02
1.011480357535611347e+03 9.886645907921733851e+02
1.010725336935334667e+03 9.837259370839017265e+02
1.010004614854550255e+03 9.787937859564419796e+02
