x y
7.565543103224615606e+02 1.058988156246405765e+02
7.605181089969136110e+02 1.028487190957742428e+02
7.644819368856236679e+02 9.979865735052783293e+01
7.684457939462292870e+02 9.674863518484460201e+01
7.724096789011316559e+02 9.369865333759400983e+01
7.763742026770250959e+02 9.064950627648318005e+01
7.803381494490226942e+02 8.759960799101122575e+01
7.843021295105422723e+02 8.454975219580774137e+01
7.882661427781329166e+02 8.149994195473738046e+01
7.922301901821072079e+02 7.845017808447482821e+01
7.961942725883232015e+02 7.540046192422067861e+01
8.001583895317311317e+02 7.235079559237669855e+01
8.041225462404754580e+02 6.930117686185286630e+01
8.080873386558387210e+02 6.625241163857356241e+01
8.120515937424793265e+02 6.320288001662368060e+01
8.160157509435111933e+02 6.015350205315024823e+01
8.199789624940917747e+02 5.710456241733709248e+01
8.239404457811085649e+02 5.405573139630558899e+01
8.278998785878475246e+02 5.100627971145496531e+01
8.318567713556406034e+02 4.795560631946904095e+01
8.358116122796910759e+02 4.490362300707636223e+01
8.396898934832299801e+02 4.175527170367701046e+01
8.434435620072326856e+02 3.844056479553347572e+01
8.471807067720031910e+02 3.513151939013181391e+01
8.509860475726259210e+02 3.176699404376597613e+01
8.551525928665894298e+02 2.826765860752504977e+01
8.598755277590862534e+02 2.477716280086031020e+01
8.647249165399592812e+02 2.169916147244151716e+01
8.691728144975013493e+02 1.906076384830623738e+01
8.734284424947071557e+02 1.651585341579612987e+01
8.777354600613872435e+02 1.393180429087493621e+01
8.821262206441798526e+02 1.142157029694868697e+01
8.866080166015032091e+02 8.962796202424271996e+00
8.913027134294568441e+02 6.481429060631455741e+00
8.963733131834894721e+02 4.039727962277936513e+00
9.020202776923709962e+02 2.152984540537829616e+00
9.080907168400788123e+02 7.445754393067431920e-01
9.149275811290298179e+02 0.000000000000000000e+00
9.230957638743278721e+02 1.050807830578833091e+00
9.313307941753677142e+02 4.917139276821274052e+00
9.385790018748189141e+02 1.124669986372532549e+01
9.403130009109254388e+02 2.071605168613865544e+01
9.401216465555789910e+02 2.864513479473384905e+01
9.384551771066375068e+02 3.456297760107685235e+01
9.364707724467490380e+02 3.946788398946245024e+01
9.348327333301730278e+02 4.426008795484040093e+01
9.331573465271007990e+02 4.899502555732533438e+01
9.314445340331370744e+02 5.372859157795346619e+01
9.297578193989610327e+02 5.847615098744677198e+01
9.280525025381544992e+02 6.321382690311241959e+01
9.263353802186675239e+02 6.794059029286080431e+01
9.246070127893092376e+02 7.265932464932490120e+01
9.228875724583688225e+02 7.737740822867175439e+01
9.211642285833074766e+02 8.209055348530313267e+01
9.194336027011752321e+02 8.679773633698124513e+01
9.176970322600449208e+02 9.149957659061436743e+01
9.159558567962795905e+02 9.619669697960881649e+01
9.142114088515933190e+02 1.008897181484543353e+02
9.124650244622536093e+02 1.055792630530917222e+02
9.107180314203286571e+02 1.102659524062458445e+02
9.089717626769220260e+02 1.149504042126215495e+02
9.072275440334285577e+02 1.196332418952682133e+02
9.054867038024710837e+02 1.243150815707377319e+02
9.037505606122160771e+02 1.289965542552330362e+02
9.020204566631043690e+02 1.336782317816716841e+02
9.002976486286099771e+02 1.383609102496660910e+02
8.985836914826713837e+02 1.430445520900346139e+02
8.968767928596596448e+02 1.477355559140605408e+02
8.951663828470789213e+02 1.524408919140128944e+02
8.934411727953163336e+02 1.571576740239119658e+02
8.916898690692496530e+02 1.618856227464262076e+02
8.899050098218228868e+02 1.666068441376459930e+02
8.881298950015773244e+02 1.712797601225506696e+02
8.864216991689888800e+02 1.758921005493031373e+02
8.848356220352636683e+02 1.804641060959561969e+02
8.833656334755321495e+02 1.849929339832034429e+02
8.820904164046241931e+02 1.895350191723627802e+02
8.811474389870824098e+02 1.941385460275747619e+02
8.805482934877168191e+02 1.987798174804870257e+02
8.802821629523100455e+02 2.034301220616366379e+02
8.800789472801757256e+02 2.080810395434708937e+02
8.801740457617463562e+02 2.127714365029646331e+02
8.805285658908621826e+02 2.174873938628947201e+02
8.811303443356304115e+02 2.222046103800476260e+02
8.818989969843157724e+02 2.269067569180623423e+02
8.828083682090398270e+02 2.315795225525042440e+02
8.839623678564497595e+02 2.361934602458387644e+02
8.853173942740415896e+02 2.407518818120294384e+02
8.868019505936567839e+02 2.452737200869606795e+02
8.884939821535112969e+02 2.497297783001691869e+02
8.904567537687415779e+02 2.540831833052322395e+02
8.924798513476907829e+02 2.584182064197654540e+02
8.945717395557487635e+02 2.627417955113626249e+02
8.969580610998973498e+02 2.669058271564143752e+02
8.994971261017894903e+02 2.709233581921845939e+02
9.020930710641697488e+02 2.748310268894109640e+02
9.049607470114495982e+02 2.784507108799270441e+02
9.081339988104826944e+02 2.817291305082175086e+02
9.112807197090306772e+02 2.850857953387526891e+02
9.146141063921527348e+02 2.884122174232132920e+02
9.184992188658056875e+02 2.912149224354255352e+02
9.224853011219696555e+02 2.939945533447105390e+02
9.264312065620830481e+02 2.968939384478155716e+02
9.304537446111813779e+02 2.997078074859029471e+02
9.345814953790110167e+02 3.023902859322762424e+02
9.387525459061326956e+02 3.050300421544345681e+02
9.428904138433312028e+02 3.077469962790013938e+02
9.470558290045510148e+02 3.104497825582843689e+02
9.512468713924192798e+02 3.131400108017520552e+02
9.554570089564143700e+02 3.158271464399425099e+02
9.596947364122233921e+02 3.184935863499654261e+02
9.639413226915714858e+02 3.211508432323597617e+02
9.681816913246791501e+02 3.238106079339802932e+02
9.724177905112495637e+02 3.264714149165620256e+02
9.766513781863309305e+02 3.291305041528396487e+02
9.808828094313885231e+02 3.317877809377068274e+02
9.851139687855918510e+02 3.344405711388629925e+02
9.893462825794830451e+02 3.370871007684706342e+02
9.935814702283779525e+02 3.397246021218483065e+02
9.978214737282047508e+02 3.423544397313757486e+02
1.002068854266934750e+03 3.449781260450147897e+02
1.006322683546487042e+03 3.475976416337001069e+02
1.010582123770725389e+03 3.502138563429166425e+02
1.014844876176930939e+03 3.528302658418008377e+02
1.019110186034709500e+03 3.554477998392538893e+02
1.023376775560037231e+03 3.580682446370399248e+02
1.027643889948363721e+03 3.606925366459785209e+02
1.031909202344764481e+03 3.633241718702622620e+02
1.036171955148064171e+03 3.659640941874989153e+02
1.040430863983963491e+03 3.686141005984546268e+02
1.044685181496270616e+03 3.712751496618399187e+02
1.048932539272535678e+03 3.739507269598166772e+02
1.053172262214072362e+03 3.766418477236165359e+02
1.057422771443622878e+03 3.793190072965215336e+02
1.061665862436308771e+03 3.820135726739821962e+02
1.065893616351285800e+03 3.847278151772138699e+02
1.070104850200442115e+03 3.875216957779720133e+02
1.074320209669098858e+03 3.904687757857078054e+02
1.078513916935302404e+03 3.936196017011236563e+02
1.082617899304449566e+03 3.970529162595352659e+02
1.086660408180682680e+03 4.007293821383460113e+02
1.090307377108555102e+03 4.048465510098400841e+02
1.093418313664886227e+03 4.093356650783604209e+02
1.096462571715106606e+03 4.138039421758194294e+02
1.099361626153562156e+03 4.183047859270058098e+02
1.101846861061092113e+03 4.229534398061442175e+02
1.104068644669863943e+03 4.276460926945586607e+02
1.106060464909588745e+03 4.323711420082601080e+02
1.107930995570579853e+03 4.370902523179140076e+02
1.109738649600756617e+03 4.417924727016870179e+02
1.111472301184999424e+03 4.464924838292571394e+02
1.113164198205451612e+03 4.511869048858899305e+02
1.114943476095818824e+03 4.558373895065807346e+02
1.116902724535623520e+03 4.604132227281514815e+02
1.118741769700601708e+03 4.650155558954456865e+02
1.120600498314229753e+03 4.695652016765125722e+02
1.122471330632954960e+03 4.740468092887579132e+02
1.124555722493658777e+03 4.783418080897029085e+02
1.127168835423982500e+03 4.822155559285459390e+02
1.129916891271667282e+03 4.858320457878040202e+02
1.132822674922510032e+03 4.891551352288325916e+02
1.135603989197244346e+03 4.924609379211375426e+02
1.138591443067991804e+03 4.956140037701482015e+02
1.142278631980118462e+03 4.980797806456782837e+02
1.146318573529799778e+03 5.002037708384834218e+02
1.150480432567462003e+03 5.023478864628551150e+02
1.154855580694722448e+03 5.043352732127934814e+02
1.159416892005678164e+03 5.061421694556904640e+02
1.164094891913814536e+03 5.078474977607802430e+02
1.168826541516749330e+03 5.095246470304490458e+02
1.173552027230986823e+03 5.112760618073648402e+02
1.178310674683278876e+03 5.130890198831809812e+02
1.183102196401393030e+03 5.150896775607900508e+02
1.187873944760581480e+03 5.174220023000450510e+02
1.192615858682778935e+03 5.201761304482797641e+02
1.197046973552591680e+03 5.234997107907056488e+02
1.201013730329531427e+03 5.271124834129440160e+02
1.204916195346855375e+03 5.306461178703787027e+02
1.208861017088627250e+03 5.344368509438675119e+02
1.212598187717695509e+03 5.387107917303022759e+02
1.215913120949842778e+03 5.432595042624479902e+02
1.218395101910585936e+03 5.481722107882995942e+02
1.220330017257585496e+03 5.532342444991606953e+02
1.222005107318225782e+03 5.583257594481490287e+02
1.223392134493475623e+03 5.634699293135781772e+02
1.224483039561402165e+03 5.686530051700560762e+02
1.225225708148431295e+03 5.738536209695691923e+02
1.225851063201112538e+03 5.790088307296305175e+02
1.226494176687849176e+03 5.840953377629318766e+02
1.227095142997485254e+03 5.891225736206876036e+02
1.227662721747371279e+03 5.940829667784239518e+02
1.228211446528301622e+03 5.989704315831006625e+02
1.228845939284686665e+03 6.037698874412117220e+02
1.229604648220146601e+03 6.084731518784423088e+02
1.230525721307207959e+03 6.130734606825931223e+02
1.231634066201538872e+03 6.175667209967616600e+02
1.232825000358426223e+03 6.220085703905965602e+02
1.234344078169474869e+03 6.263755207820931901e+02
1.236343090159224175e+03 6.305926648885448458e+02
1.238588042642806386e+03 6.347186375011717701e+02
1.241063149233953936e+03 6.387399738785361478e+02
1.243717880116525066e+03 6.426653053608808932e+02
1.246524148273153514e+03 6.464956746381149060e+02
1.249511425233814862e+03 6.501869236701493264e+02
1.252664584707976701e+03 6.537209226975576257e+02
1.255963807979348985e+03 6.570920083213463840e+02
1.259324029098861047e+03 6.603930610605559650e+02
1.262837829745078579e+03 6.635366293529571067e+02
1.266619808371098316e+03 6.663666924126837330e+02
1.270516507669377688e+03 6.690554072920044746e+02
1.274430337424941627e+03 6.717510376979935245e+02
1.278448123850341290e+03 6.743397249003005527e+02
1.282520681000640707e+03 6.769059120362389876e+02
1.286785224473091148e+03 6.791995028126699481e+02
1.291218889693641813e+03 6.811778879372016036e+02
1.295600241224991805e+03 6.832122033390336355e+02
1.299941564870410730e+03 6.852947301594954297e+02
1.304355697049290029e+03 6.871530957378396351e+02
1.308869808907058996e+03 6.886445658431418906e+02
1.313402463562680168e+03 6.899433423037378361e+02
1.317943668321973064e+03 6.910726294412495463e+02
1.322505933354612807e+03 6.919621368829293715e+02
1.327098289138334849e+03 6.925989262574365739e+02
1.331729999857492658e+03 6.930720337561533597e+02
1.336397679180561681e+03 6.929834052664293722e+02
1.341048478524381153e+03 6.924908649438082193e+02
1.345677032005972251e+03 6.918323417659512415e+02
1.350301290351080752e+03 6.911046124090560170e+02
1.354896963012228753e+03 6.901563216047904916e+02
1.359346216442142122e+03 6.886422553940924445e+02
1.363771044390567113e+03 6.871054658577115788e+02
1.368187528291377248e+03 6.854387806200634259e+02
1.372615576557085660e+03 6.835601505741512938e+02
1.377076154774836141e+03 6.815291949595593906e+02
1.381591195611478952e+03 6.794079370704679377e+02
1.386131266474499398e+03 6.772034893864165497e+02
1.390660242719947291e+03 6.749706278966966693e+02
1.395188529449934549e+03 6.727764494901306307e+02
1.399719242333101647e+03 6.706117720849222223e+02
1.404251581526070368e+03 6.684651147469454600e+02
1.408791951477383691e+03 6.663309690429865668e+02
1.413341270169220479e+03 6.642070488475524144e+02
1.417943560337333565e+03 6.621969296820830095e+02
1.422570725082203808e+03 6.602414499590406649e+02
1.427203720125545260e+03 6.583004027872095776e+02
1.431841283431572265e+03 6.563749180312072440e+02
1.436484258961201249e+03 6.544652202104597336e+02
1.441125278315828609e+03 6.525739451807111209e+02
1.445801357234798161e+03 6.506768570691306195e+02
1.450552052118844131e+03 6.486768095894120734e+02
1.455567953252482084e+03 6.468339675311528936e+02
1.461314111102927200e+03 6.457982640199837761e+02
1.467570518025535875e+03 6.451388916794118131e+02
1.473597978845679108e+03 6.463784198119328721e+02
1.479008064642506497e+03 6.480141517897085350e+02
1.484025446598054259e+03 6.501451253062166415e+02
1.488850122128271551e+03 6.525622124139215430e+02
1.493505027356220126e+03 6.551537095210146617e+02
1.497980975528595536e+03 6.579444972779577938e+02
1.502299053240852345e+03 6.608856007422299399e+02
1.506194071785926781e+03 6.642898725866059522e+02
1.509974236988379062e+03 6.677586230595804864e+02
1.513684171375914730e+03 6.712752949513625254e+02
1.517623866997910454e+03 6.745103322481797932e+02
1.521506554639475553e+03 6.777999777383835180e+02
1.525309641170130590e+03 6.811761570331036637e+02
1.529037653505061371e+03 6.846588135340454073e+02
1.532698637037483877e+03 6.882450139989812214e+02
1.536174645939634274e+03 6.920379037272807636e+02
1.539567668337734858e+03 6.959264352691564000e+02
1.542860457239466314e+03 6.999208945379000397e+02
1.546030483929090224e+03 7.040347132152464837e+02
1.549075433617887711e+03 7.082683000887302569e+02
1.552223376987727988e+03 7.124595499039357946e+02
1.555093865300247671e+03 7.167436298744216856e+02
1.557672045430588696e+03 7.209804584182688814e+02
1.560386625929336560e+03 7.248786141854498055e+02
1.563145994702137159e+03 7.284587605093547609e+02
1.565911619787081918e+03 7.318960776658168470e+02
1.569283230530707669e+03 7.347331157051264654e+02
1.572875688842099862e+03 7.372723419777480558e+02
1.576625679828594230e+03 7.395336666529442482e+02
1.580720501229519641e+03 7.410138171595402810e+02
1.584885830244097860e+03 7.423435460944081115e+02
1.589240171873648478e+03 7.433945101483690223e+02
1.593766233181932421e+03 7.441589936307686912e+02
1.598437125117607366e+03 7.445330964407319243e+02
1.603136338529414161e+03 7.445567255891478453e+02
1.607745115965426521e+03 7.442108354675845021e+02
1.612221452366946096e+03 7.435751180157774343e+02
1.616551586757623681e+03 7.426699138115013739e+02
1.620818095984267984e+03 7.415682110589875720e+02
1.624898546977693513e+03 7.398311945493676376e+02
1.628768230047484622e+03 7.376136039373782296e+02
1.632452783740917994e+03 7.350693842119435431e+02
1.635927718232012694e+03 7.322216339000148082e+02
1.639154266748021655e+03 7.290832377638100752e+02
1.641883182715138901e+03 7.255028291264693507e+02
1.644946388481804661e+03 7.221838380591458417e+02
1.647443161960256020e+03 7.183966343748243162e+02
1.649695335204891080e+03 7.140166195895733381e+02
1.652241060057698633e+03 7.089199652910206169e+02
1.656434062844619348e+03 7.044303199544807512e+02
1.661333224217066345e+03 7.007396542082191218e+02
1.666576437580587708e+03 6.976956957080128632e+02
1.672402077699406163e+03 6.964930368167349570e+02
1.678075230401245335e+03 6.953131907971651344e+02
1.683779701234133199e+03 6.949801315035788321e+02
1.689317883246403881e+03 6.955851137737834051e+02
1.694639828412377028e+03 6.965077481789523972e+02
1.699720265771238246e+03 6.978047726226263876e+02
1.704605831332498383e+03 6.991904199465668626e+02
1.709370442559461026e+03 7.004613907567954811e+02
1.714129676684350670e+03 7.016202432499235329e+02
1.718941882509021752e+03 7.027180589039710412e+02
1.723792466150033761e+03 7.037804079133156847e+02
1.728679821181570560e+03 7.048366005506204601e+02
1.733581260629849567e+03 7.059072911353794098e+02
1.738477043021092413e+03 7.069919826874058799e+02
1.743367163438547323e+03 7.080879192237331381e+02
1.748252580872128647e+03 7.091925628814624361e+02
1.753134000265119312e+03 7.103033198272673872e+02
1.758012184813147542e+03 7.114176186215293001e+02
1.762887937290927766e+03 7.125329006269388401e+02
1.767761819215343394e+03 7.136465564618503095e+02
1.772635596600089002e+03 7.147563522420375648e+02
1.777511627209863946e+03 7.158619659078342465e+02
1.782390057940265478e+03 7.169641411310849435e+02
1.787269993468930352e+03 7.180634422474574876e+02
1.792150762365162109e+03 7.191604807675334996e+02
1.797031636159890240e+03 7.202558596606611445e+02
1.801911898399982874e+03 7.213501822537923545e+02
1.806790833868158643e+03 7.224440545624404422e+02
1.811667715536308606e+03 7.235380779007681440e+02
1.816542115431338289e+03 7.246329388662038582e+02
1.821415308881418241e+03 7.257298409098664251e+02
1.826289339709555406e+03 7.268302298221012734e+02
1.831166116179268329e+03 7.279355222167312149e+02
1.836047739983800284e+03 7.290482068505057214e+02
1.840937437183333486e+03 7.301587141955669722e+02
1.845841661864896196e+03 7.312705443722040854e+02
1.850743204073797870e+03 7.323888764105524842e+02
1.855680626909319471e+03 7.336935391327331217e+02
1.860890936504596084e+03 7.352895955982535270e+02
1.866445293967509087e+03 7.373871443930439682e+02
1.871541953941390375e+03 7.405979289192711121e+02
1.875754853769121382e+03 7.443614592369056027e+02
1.879735172631045771e+03 7.479936743330974878e+02
1.883047424276052880e+03 7.520996644948770609e+02
1.886141574421611040e+03 7.562395088663155320e+02
1.889183279165811655e+03 7.602856422400810743e+02
1.892278221625538663e+03 7.641968025780805647e+02
1.895382025226951782e+03 7.680829580833022874e+02
1.898505834209371415e+03 7.719614657902793624e+02
1.901644618571510364e+03 7.758309180701808145e+02
1.904795999218070392e+03 7.796948966801180632e+02
1.907958998044367263e+03 7.835539381565774875e+02
1.911130534121595701e+03 7.874107593644280314e+02
1.914308281058934199e+03 7.912674325565510571e+02
1.917489738415549027e+03 7.951258203294167970e+02
1.920671798961628383e+03 7.989857390345462136e+02
1.923853210289623803e+03 8.028460823280166778e+02
1.927034080097856986e+03 8.067069428366578450e+02
1.930213622718321858e+03 8.105688971345847449e+02
1.933393418516682232e+03 8.144306742928740732e+02
1.936572706899163677e+03 8.182928838263705984e+02
1.939751504333557932e+03 8.221555028240898082e+02
1.942929830159141829e+03 8.260185116873087736e+02
1.946107703196827288e+03 8.298818924140770150e+02
1.949285138878268754e+03 8.337456228128872908e+02
1.952461379633142542e+03 8.376103106631003357e+02
1.955637998828307900e+03 8.414746811112242995e+02
1.958814233522396989e+03 8.453393395313253222e+02
1.961990105600155630e+03 8.492042662405717692e+02
1.965165631349135083e+03 8.530694435816894838e+02
1.968340828522166021e+03 8.569348487604484035e+02
1.971515715199950364e+03 8.608004631023641195e+02
1.974690307869958588e+03 8.646662634848873950e+02
1.977863849965812506e+03 8.685328611749707761e+02
1.981037912036801799e+03 8.723989785990747805e+02
1.984211735863709009e+03 8.762652217403895065e+02
1.987385338749536004e+03 8.801315732045891309e+02
1.990558738855057300e+03 8.839980114665738711e+02
1.993731953080091444e+03 8.878645146341168584e+02
1.996905001984563114e+03 8.917310663951025163e+02
2.000077121753714664e+03 8.955982715208415357e+02
2.003249889352541459e+03 8.994648536740257896e+02
2.006422542684315431e+03 9.033314209958298306e+02
2.009595102346011572e+03 9.071979549844072608e+02
2.012767583397050657e+03 9.110644344726226791e+02
2.015940004462213892e+03 9.149308367556443500e+02
2.019112384312830272e+03 9.187971440292881198e+02
2.022284741244155612e+03 9.226633374216598895e+02
2.025456310196124605e+03 9.265300176898118707e+02
2.028628688418158163e+03 9.303959395977911981e+02
2.031801167314411259e+03 9.342618761953398234e+02
2.034973716355462557e+03 9.381279860675238069e+02
2.038146252235350175e+03 9.419943684224529079e+02
2.041318701583428492e+03 9.458611372835775910e+02
2.044490985470280293e+03 9.497283998110681296e+02
2.047663029312166827e+03 9.535962673385280368e+02
2.050833974640705492e+03 9.574654746745183047e+02
2.054005304949373112e+03 9.613348770143705906e+02
2.057176162065434255e+03 9.652052118290780527e+02
2.060427477818283478e+03 9.690113646866615227e+02
2.063735854276433656e+03 9.727723182252804008e+02
2.067044370339887791e+03 9.765339822016208018e+02
2.070351408594195163e+03 9.802977436337050676e+02
2.073657640547642131e+03 9.840630462123081088e+02
2.076963143089481946e+03 9.878301893013110657e+02
2.080267301434407273e+03 9.915986136793598007e+02
2.083572994650934106e+03 9.953705643838605965e+02
2.086890182455742433e+03 9.991731942040215699e+02
2.090214155667464183e+03 1.003036924030127921e+03
2.093522759208494790e+03 1.006976864299935755e+03
2.096797277582326387e+03 1.011014185022797506e+03
2.100025989391613166e+03 1.015116718877137146e+03
2.103168857529931302e+03 1.019252566540393900e+03
2.106232762732907759e+03 1.023425255577152939e+03
2.109215907490242898e+03 1.027593151468218821e+03
2.112236874136855931e+03 1.031909244653088763e+03
2.116167463981495530e+03 1.036727468346576416e+03
2.118710996987336330e+03 1.043672499442479420e+03
2.119166330828427817e+03 1.051862867048823318e+03
2.115881172404419885e+03 1.059682391872572225e+03
2.111243458132043088e+03 1.066487298565729816e+03
2.104765210044171909e+03 1.071919067552364822e+03
2.097367663600100968e+03 1.074724772784432844e+03
2.090891780496197043e+03 1.075366914392485342e+03
2.085224015721215437e+03 1.075256917592012996e+03
2.079675090631022613e+03 1.074612046067325764e+03
2.074377693818625630e+03 1.073220396587846153e+03
2.069226118700452844e+03 1.071709984778613943e+03
2.064198446336532925e+03 1.070088573163614001e+03
2.059295120112034965e+03 1.068329121497348297e+03
2.054497873790944141e+03 1.066490652567891857e+03
2.049791735295410945e+03 1.064630832867092977e+03
2.045154202329635837e+03 1.062800304170827985e+03
2.040493969960035201e+03 1.061116910051856394e+03
2.035813423744477404e+03 1.059473016386706604e+03
2.031118967170775250e+03 1.057858395784639924e+03
2.026410537499697512e+03 1.056266880614137790e+03
2.021690248140012272e+03 1.054689827003087885e+03
2.016958952407777815e+03 1.053121290768188828e+03
2.012217745945995830e+03 1.051555361191903557e+03
2.007468168234545146e+03 1.049983074335551009e+03
2.002715630611722645e+03 1.048400696176064685e+03
1.997966156910590144e+03 1.046809311965103007e+03
1.993219730674098400e+03 1.045211408712578759e+03
1.988476462291055896e+03 1.043606365123584055e+03
1.983735736915520647e+03 1.041996478671717796e+03
1.978996884312088469e+03 1.040384025992926809e+03
1.974257355228687402e+03 1.038776980873944240e+03
1.969509571877333428e+03 1.037198501100954445e+03
1.964762642247988651e+03 1.035621444984331902e+03
1.960016566021598464e+03 1.034046195164333767e+03
1.955271350647855115e+03 1.032473139349501253e+03
1.950526054182451389e+03 1.030905508573895077e+03
1.945780995689904785e+03 1.029342734341485084e+03
1.941035239171936382e+03 1.027788048324910051e+03
1.936289103871993802e+03 1.026240879758004212e+03
1.931541634425347866e+03 1.024704448480872543e+03
1.926792956154495414e+03 1.023179171313463257e+03
1.922042287399272709e+03 1.021665076794011725e+03
1.917287532318821150e+03 1.020163725268885287e+03
1.912529059543160429e+03 1.018672445137271325e+03
1.907766518748086582e+03 1.017192515740636964e+03
1.903000637438620970e+03 1.015721361257449757e+03
1.898230992332148389e+03 1.014260237870792253e+03
1.893457745226987072e+03 1.012808488847152603e+03
1.888681059550009195e+03 1.011365457653064823e+03
1.883901386063513200e+03 1.009929527444191763e+03
1.879119167099448077e+03 1.008499082461780631e+03
1.874333987776853519e+03 1.007075376911635885e+03
1.869546296272178552e+03 1.005656794037084069e+03
1.864756250412588997e+03 1.004242674346760168e+03
1.859964008691471463e+03 1.002832356886753132e+03
1.855169727190421099e+03 1.001425178510883029e+03
1.850373859695266219e+03 1.000019524001822901e+03
1.845575951503916713e+03 9.986166340594882058e+02
1.840776691674760514e+03 9.972149765033533413e+02
1.835976864191499772e+03 9.958145456471901298e+02
1.831176763401891094e+03 9.944157102393704690e+02
1.826376590144054944e+03 9.930177979259500489e+02
1.821575777050489023e+03 9.916230380634383437e+02
1.816774579451700674e+03 9.902307740312477335e+02
1.811972969525170356e+03 9.888413091028478448e+02
1.807170940594472540e+03 9.874549510048174170e+02
1.802368687056734188e+03 9.860710259629862549e+02
